mechanism,geometry,schedule,severity,mover_frac,noise,epoch,effective_rank,top_k_variance_fraction,total_persistence_h1,projection_residual
linear_to_kplane,kcube,sigmoid,moderate,0.5,0.0,38,3.993891980867877,1.0,42.39256969392972,0.0
linear_to_kplane,kcube,sigmoid,moderate,0.5,0.0,40,3.993891980867877,1.0,42.41363220783686,0.0
linear_to_kplane,kcube,sigmoid,moderate,0.5,0.0,42,3.993891980867877,1.0,42.41107788023578,0.0
linear_to_kplane,kcube,sigmoid,moderate,0.5,0.0,44,3.993891980867877,1.0,42.39256969392972,0.0
linear_to_kplane,kcube,sigmoid,moderate,0.5,0.0,46,3.993891980867877,1.0,42.41107788023578,0.0
linear_to_kplane,kcube,sigmoid,moderate,0.5,0.0,48,3.993891980867877,1.0,42.40791447387374,0.0
linear_to_kplane,kcube,sigmoid,moderate,0.5,0.0,50,3.993891980867877,1.0,42.4051580061966,0.0
linear_to_kplane,kcube,sigmoid,moderate,1.0,0.0,0,3.993891980867877,1.0,42.40044555324418,0.0
linear_to_kplane,kcube,sigmoid,moderate,1.0,0.0,2,3.993891980867877,1.0,42.41363220783686,0.0
linear_to_kplane,kcube,sigmoid,moderate,1.0,0.0,4,3.993891980867877,1.0,42.40044555324418,0.0
linear_to_kplane,kcube,sigmoid,moderate,1.0,0.0,6,3.993891980867877,1.0,42.4051580061966,0.0
linear_to_kplane,kcube,sigmoid,moderate,1.0,0.0,8,3.993891980867877,1.0,42.419552081876034,0.0
linear_to_kplane,kcube,sigmoid,moderate,1.0,0.0,10,3.993891980867877,1.0,42.4051580061966,0.0
linear_to_kplane,kcube,sigmoid,moderate,1.0,0.0,12,3.993891980867877,1.0,42.40044555324418,0.0
linear_to_kplane,kcube,sigmoid,moderate,1.0,0.0,14,3.993891980867877,1.0,42.41107788023578,0.0
linear_to_kplane,kcube,sigmoid,moderate,1.0,0.0,16,3.993891980867877,1.0,42.40791447387374,0.0
linear_to_kplane,kcube,sigmoid,moderate,1.0,0.0,18,3.993891980867877,1.0,42.41363220783686,0.0
linear_to_kplane,kcube,sigmoid,moderate,1.0,0.0,20,3.993891980867877,1.0,42.4051580061966,0.0
linear_to_kplane,kcube,sigmoid,moderate,1.0,0.0,22,3.993891980867877,1.0,42.39728214688214,0.0
linear_to_kplane,kcube,sigmoid,moderate,1.0,0.0,24,3.993891980867877,1.0,42.40044555324418,0.0
linear_to_kplane,kcube,sigmoid,moderate,1.0,0.0,26,3.993891980867877,1.0,42.39728214688214,0.0
linear_to_kplane,kcube,sigmoid,moderate,1.0,0.0,28,3.993891980867877,1.0,42.4051580061966,0.0
linear_to_kplane,kcube,sigmoid,moderate,1.0,0.0,30,3.993891980867877,1.0,42.39256969392972,0.0
linear_to_kplane,kcube,sigmoid,moderate,1.0,0.0,32,3.993891980867877,1.0,42.4051580061966,0.0
linear_to_kplane,kcube,sigmoid,moderate,1.0,0.0,34,3.993891980867877,1.0,42.42426453482845,0.0
linear_to_kplane,kcube,sigmoid,moderate,1.0,0.0,36,3.993891980867877,1.0,42.40044555324418,0.0
linear_to_kplane,kcube,sigmoid,moderate,1.0,0.0,38,3.993891980867877,1.0,42.4051580061966,0.0
linear_to_kplane,kcube,sigmoid,moderate,1.0,0.0,40,3.993891980867877,1.0,42.40044555324418,0.0
linear_to_kplane,kcube,sigmoid,moderate,1.0,0.0,42,3.993891980867877,1.0,42.40044555324418,0.0
linear_to_kplane,kcube,sigmoid,moderate,1.0,0.0,44,3.993891980867877,1.0,42.40891975488444,0.0
linear_to_kplane,kcube,sigmoid,moderate,1.0,0.0,46,3.993891980867877,1.0,42.40791447387374,0.0
linear_to_kplane,kcube,sigmoid,moderate,1.0,0.0,48,3.993891980867877,1.0,42.40320202092132,0.0
linear_to_kplane,kcube,sigmoid,moderate,1.0,0.0,50,3.993891980867877,1.0,42.4157903331882,0.0
linear_to_kplane,kcube,sigmoid,strong,0.25,0.0,0,3.993891980867877,1.0,42.419552081876034,0.0
linear_to_kplane,kcube,sigmoid,strong,0.25,0.0,2,3.993891980867877,1.0,42.416388675514,0.0
linear_to_kplane,kcube,sigmoid,strong,0.25,0.0,4,3.993891980867877,1.0,42.4051580061966,0.0
linear_to_kplane,kcube,sigmoid,strong,0.25,0.0,6,3.993891980867877,1.0,42.41363220783686,0.0
linear_to_kplane,kcube,sigmoid,strong,0.25,0.0,8,3.993891980867877,1.0,42.401043895569984,0.0
linear_to_kplane,kcube,sigmoid,strong,0.25,0.0,10,3.993891980867877,1.0,42.419552081876034,0.0
linear_to_kplane,kcube,sigmoid,strong,0.25,0.0,12,3.993891980867877,1.0,42.419552081876034,0.0
linear_to_kplane,kcube,sigmoid,strong,0.25,0.0,14,3.993891980867877,1.0,42.4057563485224,0.0
linear_to_kplane,kcube,sigmoid,strong,0.25,0.0,16,3.993891980867877,1.0,42.40044555324418,0.0
linear_to_kplane,kcube,sigmoid,strong,0.25,0.0,18,3.993891980867877,1.0,42.39728214688214,0.0
linear_to_kplane,kcube,sigmoid,strong,0.25,0.0,20,3.993891980867877,1.0,42.40891975488444,0.0
linear_to_kplane,kcube,sigmoid,strong,0.25,0.0,22,3.993891980867877,1.0,42.4157903331882,0.0
linear_to_kplane,kcube,sigmoid,strong,0.25,0.0,24,3.993891980867877,1.0,42.41363220783686,0.0
linear_to_kplane,kcube,sigmoid,strong,0.25,0.0,26,3.993891980867877,1.0,42.39728214688214,0.0
linear_to_kplane,kcube,sigmoid,strong,0.25,0.0,28,3.993891980867877,1.0,42.41363220783686,0.0
linear_to_kplane,kcube,sigmoid,strong,0.25,0.0,30,3.993891980867877,1.0,42.4051580061966,0.0
linear_to_kplane,kcube,sigmoid,strong,0.25,0.0,32,3.993891980867877,1.0,42.40044555324418,0.0
linear_to_kplane,kcube,sigmoid,strong,0.25,0.0,34,3.993891980867877,1.0,42.39256969392972,0.0
linear_to_kplane,kcube,sigmoid,strong,0.25,0.0,36,3.993891980867877,1.0,42.42426453482845,0.0
linear_to_kplane,kcube,sigmoid,strong,0.25,0.0,38,3.993891980867877,1.0,42.416388675514,0.0
linear_to_kplane,kcube,sigmoid,strong,0.25,0.0,40,3.993891980867877,1.0,42.40044555324418,0.0
linear_to_kplane,kcube,sigmoid,strong,0.25,0.0,42,3.993891980867877,1.0,42.41167622256158,0.0
linear_to_kplane,kcube,sigmoid,strong,0.25,0.0,44,3.993891980867877,1.0,42.39256969392972,0.0
linear_to_kplane,kcube,sigmoid,strong,0.25,0.0,46,3.993891980867877,1.0,42.39256969392972,0.0
linear_to_kplane,kcube,sigmoid,strong,0.25,0.0,48,3.993891980867877,1.0,42.40791447387374,0.0
linear_to_kplane,kcube,sigmoid,strong,0.25,0.0,50,3.993891980867877,1.0,42.42426453482845,0.0
linear_to_kplane,kcube,sigmoid,strong,0.5,0.0,0,3.993891980867877,1.0,42.41107788023578,0.0
linear_to_kplane,kcube,sigmoid,strong,0.5,0.0,2,3.993891980867877,1.0,42.419552081876034,0.0
linear_to_kplane,kcube,sigmoid,strong,0.5,0.0,4,3.993891980867877,1.0,42.4057563485224,0.0
linear_to_kplane,kcube,sigmoid,strong,0.5,0.0,6,3.993891980867877,1.0,42.41363220783686,0.0
linear_to_kplane,kcube,sigmoid,strong,0.5,0.0,8,3.993891980867877,1.0,42.41363220783686,0.0
linear_to_kplane,kcube,sigmoid,strong,0.5,0.0,10,3.993891980867877,1.0,42.40044555324418,0.0
linear_to_kplane,kcube,sigmoid,strong,0.5,0.0,12,3.993891980867877,1.0,42.41363220783686,0.0
linear_to_kplane,kcube,sigmoid,strong,0.5,0.0,14,3.993891980867877,1.0,42.39728214688214,0.0
linear_to_kplane,kcube,sigmoid,strong,0.5,0.0,16,3.993891980867877,1.0,42.4051580061966,0.0
linear_to_kplane,kcube,sigmoid,strong,0.5,0.0,18,3.993891980867877,1.0,42.41363220783686,0.0
linear_to_kplane,kcube,sigmoid,strong,0.5,0.0,20,3.993891980867877,1.0,42.40044555324418,0.0
linear_to_kplane,kcube,sigmoid,strong,0.5,0.0,22,3.993891980867877,1.0,42.419552081876034,0.0
linear_to_kplane,kcube,sigmoid,strong,0.5,0.0,24,3.993891980867877,1.0,42.40891975488444,0.0
linear_to_kplane,kcube,sigmoid,strong,0.5,0.0,26,3.993891980867877,1.0,42.41363220783686,0.0
linear_to_kplane,kcube,sigmoid,strong,0.5,0.0,28,3.993891980867877,1.0,42.39728214688214,0.0
linear_to_kplane,kcube,sigmoid,strong,0.5,0.0,30,3.993891980867877,1.0,42.41363220783686,0.0
linear_to_kplane,kcube,sigmoid,strong,0.5,0.0,32,3.993891980867877,1.0,42.419552081876034,0.0
linear_to_kplane,kcube,sigmoid,strong,0.5,0.0,34,3.993891980867877,1.0,42.4157903331882,0.0
linear_to_kplane,kcube,sigmoid,strong,0.5,0.0,36,3.993891980867877,1.0,42.419552081876034,0.0
linear_to_kplane,kcube,sigmoid,strong,0.5,0.0,38,3.993891980867877,1.0,42.40891975488444,0.0
linear_to_kplane,kcube,sigmoid,strong,0.5,0.0,40,3.993891980867877,1.0,42.41363220783686,0.0
linear_to_kplane,kcube,sigmoid,strong,0.5,0.0,42,3.993891980867877,1.0,42.39256969392972,0.0
linear_to_kplane,kcube,sigmoid,strong,0.5,0.0,44,3.993891980867877,1.0,42.4057563485224,0.0
linear_to_kplane,kcube,sigmoid,strong,0.5,0.0,46,3.993891980867877,1.0,42.4051580061966,0.0
linear_to_kplane,kcube,sigmoid,strong,0.5,0.0,48,3.993891980867877,1.0,42.4051580061966,0.0
linear_to_kplane,kcube,sigmoid,strong,0.5,0.0,50,3.993891980867877,1.0,42.40791447387374,0.0
linear_to_kplane,kcube,sigmoid,strong,1.0,0.0,0,3.993891980867877,1.0,42.40044555324418,0.0
linear_to_kplane,kcube,sigmoid,strong,1.0,0.0,2,3.993891980867877,1.0,42.41107788023578,0.0
linear_to_kplane,kcube,sigmoid,strong,1.0,0.0,4,3.993891980867877,1.0,42.4051580061966,0.0
linear_to_kplane,kcube,sigmoid,strong,1.0,0.0,6,3.993891980867877,1.0,42.4051580061966,0.0
linear_to_kplane,kcube,sigmoid,strong,1.0,0.0,8,3.993891980867877,1.0,42.419552081876034,0.0
linear_to_kplane,kcube,sigmoid,strong,1.0,0.0,10,3.993891980867877,1.0,42.40891975488444,0.0
linear_to_kplane,kcube,sigmoid,strong,1.0,0.0,12,3.993891980867877,1.0,42.41363220783686,0.0
linear_to_kplane,kcube,sigmoid,strong,1.0,0.0,14,3.993891980867877,1.0,42.4157903331882,0.0
linear_to_kplane,kcube,sigmoid,strong,1.0,0.0,16,3.993891980867877,1.0,42.4051580061966,0.0
linear_to_kplane,kcube,sigmoid,strong,1.0,0.0,18,3.993891980867877,1.0,42.4157903331882,0.0
linear_to_kplane,kcube,sigmoid,strong,1.0,0.0,20,3.993891980867877,1.0,42.39728214688214,0.0
linear_to_kplane,kcube,sigmoid,strong,1.0,0.0,22,3.993891980867877,1.0,42.40791447387374,0.0
linear_to_kplane,kcube,sigmoid,strong,1.0,0.0,24,3.993891980867877,1.0,42.4051580061966,0.0
linear_to_kplane,kcube,sigmoid,strong,1.0,0.0,26,3.993891980867877,1.0,42.401043895569984,0.0
linear_to_kplane,kcube,sigmoid,strong,1.0,0.0,28,3.993891980867877,1.0,42.4051580061966,0.0
linear_to_kplane,kcube,sigmoid,strong,1.0,0.0,30,3.993891980867877,1.0,42.39728214688214,0.0
linear_to_kplane,kcube,sigmoid,strong,1.0,0.0,32,3.993891980867877,1.0,42.42426453482845,0.0
linear_to_kplane,kcube,sigmoid,strong,1.0,0.0,34,3.993891980867877,1.0,42.41363220783686,0.0
linear_to_kplane,kcube,sigmoid,strong,1.0,0.0,36,3.993891980867877,1.0,42.42426453482845,0.0
linear_to_kplane,kcube,sigmoid,strong,1.0,0.0,38,3.993891980867877,1.0,42.4051580061966,0.0
linear_to_kplane,kcube,sigmoid,strong,1.0,0.0,40,3.993891980867877,1.0,42.41363220783686,0.0
linear_to_kplane,kcube,sigmoid,strong,1.0,0.0,42,3.993891980867877,1.0,42.419552081876034,0.0
linear_to_kplane,kcube,sigmoid,strong,1.0,0.0,44,3.993891980867877,1.0,42.419552081876034,0.0
linear_to_kplane,kcube,sigmoid,strong,1.0,0.0,46,3.993891980867877,1.0,42.416388675514,0.0
linear_to_kplane,kcube,sigmoid,strong,1.0,0.0,48,3.993891980867877,1.0,42.41363220783686,0.0
linear_to_kplane,kcube,sigmoid,strong,1.0,0.0,50,3.993891980867877,1.0,42.419552081876034,0.0
linear_to_kplane,kcube,sigmoid,weak,0.25,0.0,0,3.993891980867877,1.0,42.41363220783686,0.0
linear_to_kplane,kcube,sigmoid,weak,0.25,0.0,2,3.993891980867877,1.0,42.40891975488444,0.0
linear_to_kplane,kcube,sigmoid,weak,0.25,0.0,4,3.993891980867877,1.0,42.40891975488444,0.0
linear_to_kplane,kcube,sigmoid,weak,0.25,0.0,6,3.993891980867877,1.0,42.41107788023578,0.0
linear_to_kplane,kcube,sigmoid,weak,0.25,0.0,8,3.993891980867877,1.0,42.40044555324418,0.0
linear_to_kplane,kcube,sigmoid,weak,0.25,0.0,10,3.993891980867877,1.0,42.39728214688214,0.0
linear_to_kplane,kcube,sigmoid,weak,0.25,0.0,12,3.993891980867877,1.0,42.40044555324418,0.0
linear_to_kplane,kcube,sigmoid,weak,0.25,0.0,14,3.993891980867877,1.0,42.39256969392972,0.0
linear_to_kplane,kcube,sigmoid,weak,0.25,0.0,16,3.993891980867877,1.0,42.39728214688214,0.0
linear_to_kplane,kcube,sigmoid,weak,0.25,0.0,18,3.993891980867877,1.0,42.419552081876034,0.0
linear_to_kplane,kcube,sigmoid,weak,0.25,0.0,20,3.993891980867877,1.0,42.40044555324418,0.0
linear_to_kplane,kcube,sigmoid,weak,0.25,0.0,22,3.993891980867877,1.0,42.419552081876034,0.0
linear_to_kplane,kcube,sigmoid,weak,0.25,0.0,24,3.993891980867877,1.0,42.41363220783686,0.0
linear_to_kplane,kcube,sigmoid,weak,0.25,0.0,26,3.993891980867877,1.0,42.41363220783686,0.0
linear_to_kplane,kcube,sigmoid,weak,0.25,0.0,28,3.993891980867877,1.0,42.4051580061966,0.0
linear_to_kplane,kcube,sigmoid,weak,0.25,0.0,30,3.993891980867877,1.0,42.41107788023578,0.0
linear_to_kplane,kcube,sigmoid,weak,0.25,0.0,32,3.993891980867877,1.0,42.39728214688214,0.0
linear_to_kplane,kcube,sigmoid,weak,0.25,0.0,34,3.993891980867877,1.0,42.41107788023578,0.0
linear_to_kplane,kcube,sigmoid,weak,0.25,0.0,36,3.993891980867877,1.0,42.419552081876034,0.0
linear_to_kplane,kcube,sigmoid,weak,0.25,0.0,38,3.993891980867877,1.0,42.41363220783686,0.0
linear_to_kplane,kcube,sigmoid,weak,0.25,0.0,40,3.993891980867877,1.0,42.419552081876034,0.0
linear_to_kplane,kcube,sigmoid,weak,0.25,0.0,42,3.993891980867877,1.0,42.401043895569984,0.0
linear_to_kplane,kcube,sigmoid,weak,0.25,0.0,44,3.993891980867877,1.0,42.416388675514,0.0
linear_to_kplane,kcube,sigmoid,weak,0.25,0.0,46,3.993891980867877,1.0,42.40891975488444,0.0
linear_to_kplane,kcube,sigmoid,weak,0.25,0.0,48,3.993891980867877,1.0,42.419552081876034,0.0
linear_to_kplane,kcube,sigmoid,weak,0.25,0.0,50,3.993891980867877,1.0,42.41107788023578,0.0
linear_to_kplane,kcube,sigmoid,weak,0.5,0.0,0,3.993891980867877,1.0,42.40044555324418,0.0
linear_to_kplane,kcube,sigmoid,weak,0.5,0.0,2,3.993891980867877,1.0,42.40044555324418,0.0
linear_to_kplane,kcube,sigmoid,weak,0.5,0.0,4,3.993891980867877,1.0,42.419552081876034,0.0
linear_to_kplane,kcube,sigmoid,weak,0.5,0.0,6,3.993891980867877,1.0,42.42426453482845,0.0
linear_to_kplane,kcube,sigmoid,weak,0.5,0.0,8,3.993891980867877,1.0,42.41167622256158,0.0
linear_to_kplane,kcube,sigmoid,weak,0.5,0.0,10,3.993891980867877,1.0,42.419552081876034,0.0
linear_to_kplane,kcube,sigmoid,weak,0.5,0.0,12,3.993891980867877,1.0,42.40791447387374,0.0
linear_to_kplane,kcube,sigmoid,weak,0.5,0.0,14,3.993891980867877,1.0,42.41167622256158,0.0
linear_to_kplane,kcube,sigmoid,weak,0.5,0.0,16,3.993891980867877,1.0,42.41363220783686,0.0
linear_to_kplane,kcube,sigmoid,weak,0.5,0.0,18,3.993891980867877,1.0,42.40891975488444,0.0
linear_to_kplane,kcube,sigmoid,weak,0.5,0.0,20,3.993891980867877,1.0,42.4051580061966,0.0
linear_to_kplane,kcube,sigmoid,weak,0.5,0.0,22,3.993891980867877,1.0,42.4157903331882,0.0
linear_to_kplane,kcube,sigmoid,weak,0.5,0.0,24,3.993891980867877,1.0,42.40891975488444,0.0
linear_to_kplane,kcube,sigmoid,weak,0.5,0.0,26,3.993891980867877,1.0,42.40044555324418,0.0
linear_to_kplane,kcube,sigmoid,weak,0.5,0.0,28,3.993891980867877,1.0,42.40044555324418,0.0
linear_to_kplane,kcube,sigmoid,weak,0.5,0.0,30,3.993891980867877,1.0,42.40044555324418,0.0
linear_to_kplane,kcube,sigmoid,weak,0.5,0.0,32,3.993891980867877,1.0,42.40044555324418,0.0
linear_to_kplane,kcube,sigmoid,weak,0.5,0.0,34,3.993891980867877,1.0,42.42426453482845,0.0
linear_to_kplane,kcube,sigmoid,weak,0.5,0.0,36,3.993891980867877,1.0,42.41363220783686,0.0
linear_to_kplane,kcube,sigmoid,weak,0.5,0.0,38,3.993891980867877,1.0,42.4057563485224,0.0
linear_to_kplane,kcube,sigmoid,weak,0.5,0.0,40,3.993891980867877,1.0,42.4157903331882,0.0
linear_to_kplane,kcube,sigmoid,weak,0.5,0.0,42,3.993891980867877,1.0,42.41107788023578,0.0
linear_to_kplane,kcube,sigmoid,weak,0.5,0.0,44,3.993891980867877,1.0,42.40891975488444,0.0
linear_to_kplane,kcube,sigmoid,weak,0.5,0.0,46,3.993891980867877,1.0,42.419552081876034,0.0
linear_to_kplane,kcube,sigmoid,weak,0.5,0.0,48,3.993891980867877,1.0,42.4051580061966,0.0
linear_to_kplane,kcube,sigmoid,weak,0.5,0.0,50,3.993891980867877,1.0,42.42426453482845,0.0
linear_to_kplane,kcube,sigmoid,weak,1.0,0.0,0,3.993891980867877,1.0,42.40044555324418,0.0
linear_to_kplane,kcube,sigmoid,weak,1.0,0.0,2,3.993891980867877,1.0,42.40044555324418,0.0
linear_to_kplane,kcube,sigmoid,weak,1.0,0.0,4,3.993891980867877,1.0,42.39728214688214,0.0
linear_to_kplane,kcube,sigmoid,weak,1.0,0.0,6,3.993891980867877,1.0,42.419552081876034,0.0
linear_to_kplane,kcube,sigmoid,weak,1.0,0.0,8,3.993891980867877,1.0,42.40320202092132,0.0
linear_to_kplane,kcube,sigmoid,weak,1.0,0.0,10,3.993891980867877,1.0,42.401043895569984,0.0
linear_to_kplane,kcube,sigmoid,weak,1.0,0.0,12,3.993891980867877,1.0,42.41107788023578,0.0
linear_to_kplane,kcube,sigmoid,weak,1.0,0.0,14,3.993891980867877,1.0,42.40044555324418,0.0
linear_to_kplane,kcube,sigmoid,weak,1.0,0.0,16,3.993891980867877,1.0,42.419552081876034,0.0
linear_to_kplane,kcube,sigmoid,weak,1.0,0.0,18,3.993891980867877,1.0,42.39256969392972,0.0
linear_to_kplane,kcube,sigmoid,weak,1.0,0.0,20,3.993891980867877,1.0,42.419552081876034,0.0
linear_to_kplane,kcube,sigmoid,weak,1.0,0.0,22,3.993891980867877,1.0,42.41363220783686,0.0
linear_to_kplane,kcube,sigmoid,weak,1.0,0.0,24,3.993891980867877,1.0,42.41167622256158,0.0
linear_to_kplane,kcube,sigmoid,weak,1.0,0.0,26,3.993891980867877,1.0,42.39728214688214,0.0
linear_to_kplane,kcube,sigmoid,weak,1.0,0.0,28,3.993891980867877,1.0,42.39728214688214,0.0
linear_to_kplane,kcube,sigmoid,weak,1.0,0.0,30,3.993891980867877,1.0,42.40044555324418,0.0
linear_to_kplane,kcube,sigmoid,weak,1.0,0.0,32,3.993891980867877,1.0,42.42426453482845,0.0
linear_to_kplane,kcube,sigmoid,weak,1.0,0.0,34,3.993891980867877,1.0,42.4051580061966,0.0
linear_to_kplane,kcube,sigmoid,weak,1.0,0.0,36,3.993891980867877,1.0,42.40891975488444,0.0
linear_to_kplane,kcube,sigmoid,weak,1.0,0.0,38,3.993891980867877,1.0,42.40891975488444,0.0
linear_to_kplane,kcube,sigmoid,weak,1.0,0.0,40,3.993891980867877,1.0,42.4051580061966,0.0
linear_to_kplane,kcube,sigmoid,weak,1.0,0.0,42,3.993891980867877,1.0,42.40891975488444,0.0
linear_to_kplane,kcube,sigmoid,weak,1.0,0.0,44,3.993891980867877,1.0,42.39728214688214,0.0
linear_to_kplane,kcube,sigmoid,weak,1.0,0.0,46,3.993891980867877,1.0,42.40791447387374,0.0
linear_to_kplane,kcube,sigmoid,weak,1.0,0.0,48,3.993891980867877,1.0,42.41363220783686,0.0
linear_to_kplane,kcube,sigmoid,weak,1.0,0.0,50,3.993891980867877,1.0,42.4157903331882,0.0
linear_to_kplane,spiked_gaussian,exponential,moderate,0.25,0.0,0,3.2631572031900835,0.9456283106235654,205.8792065584731,2.021274060384969
linear_to_kplane,spiked_gaussian,exponential,moderate,0.25,0.0,2,3.1583733473363163,0.9483622759550744,198.07965205166627,1.8690025567120152
linear_to_kplane,spiked_gaussian,exponential,moderate,0.25,0.0,4,3.0170881249193706,0.953043989196286,156.8803178802574,1.669149156703653
linear_to_kplane,spiked_gaussian,exponential,moderate,0.25,0.0,6,2.936384691912872,0.9559787134739716,115.3019106869639,1.5577262862904289
linear_to_kplane,spiked_gaussian,exponential,moderate,0.25,0.0,8,2.9114766024856142,0.9569168378239712,106.7670810154803,1.5237555145810189
linear_to_kplane,spiked_gaussian,exponential,moderate,0.25,0.0,10,2.9070094500419037,0.9570954370593986,107.24881808385145,1.5176999440303407
linear_to_kplane,spiked_gaussian,exponential,moderate,0.25,0.0,12,2.9065256145452563,0.9571188193855322,107.6224145673158,1.5170514842103051
linear_to_kplane,spiked_gaussian,exponential,moderate,0.25,0.0,14,2.9064925387053586,0.9571216007586932,107.80264050255298,1.5170092159743294
linear_to_kplane,spiked_gaussian,exponential,moderate,0.25,0.0,16,2.906490875100286,0.9571219918586444,107.83797551490764,1.517007527001505
linear_to_kplane,spiked_gaussian,exponential,moderate,0.25,0.0,18,2.9064907759817307,0.9571220491325108,107.84286336840884,1.5170074854625508
linear_to_kplane,spiked_gaussian,exponential,moderate,0.25,0.0,20,2.9064907668412308,0.9571220562540966,107.84348336656616,1.5170074848322623
linear_to_kplane,spiked_gaussian,exponential,moderate,0.25,0.0,22,2.9064907659790995,0.957122056956584,107.84354467615488,1.517007484826354
linear_to_kplane,spiked_gaussian,exponential,moderate,0.25,0.0,24,2.9064907659126926,0.957122057010936,107.84354942085962,1.5170074848263198
linear_to_kplane,spiked_gaussian,exponential,moderate,0.25,0.0,26,2.9064907659086656,0.9571220570142328,107.84354970866158,1.5170074848263193
linear_to_kplane,spiked_gaussian,exponential,moderate,0.25,0.0,28,2.9064907659084747,0.9571220570143898,107.84354972235757,1.5170074848263193
linear_to_kplane,spiked_gaussian,exponential,moderate,0.25,0.0,30,2.9064907659084698,0.9571220570143956,107.84354972286926,1.5170074848263193
linear_to_kplane,spiked_gaussian,exponential,moderate,0.25,0.0,32,2.9064907659084693,0.9571220570143958,107.84354972288426,1.5170074848263193
linear_to_kplane,spiked_gaussian,exponential,moderate,0.25,0.0,34,2.9064907659084698,0.9571220570143958,107.84354972288462,1.5170074848263193
linear_to_kplane,spiked_gaussian,exponential,moderate,0.25,0.0,36,2.9064907659084698,0.9571220570143958,107.84354972288462,1.5170074848263193
linear_to_kplane,spiked_gaussian,exponential,moderate,0.25,0.0,38,2.9064907659084698,0.9571220570143958,107.84354972288462,1.5170074848263193
linear_to_kplane,spiked_gaussian,exponential,moderate,0.25,0.0,40,2.9064907659084698,0.9571220570143958,107.84354972288462,1.5170074848263193
linear_to_kplane,spiked_gaussian,exponential,moderate,0.25,0.0,42,2.9064907659084698,0.9571220570143958,107.84354972288462,1.5170074848263193
linear_to_kplane,spiked_gaussian,exponential,moderate,0.25,0.0,44,2.9064907659084698,0.9571220570143958,107.84354972288462,1.5170074848263193
linear_to_kplane,spiked_gaussian,exponential,moderate,0.25,0.0,46,2.9064907659084698,0.9571220570143958,107.84354972288462,1.5170074848263193
linear_to_kplane,spiked_gaussian,exponential,moderate,0.25,0.0,48,2.9064907659084698,0.9571220570143958,107.84354972288462,1.5170074848263193
linear_to_kplane,spiked_gaussian,exponential,moderate,0.25,0.0,50,2.9064907659084698,0.9571220570143958,107.84354972288462,1.5170074848263193
linear_to_kplane,spiked_gaussian,exponential,moderate,0.5,0.0,0,3.2631572031900835,0.9456283106235654,205.8792065584731,2.021274060384969
linear_to_kplane,spiked_gaussian,exponential,moderate,0.5,0.0,2,3.0528613448132824,0.9515923611620988,195.44448029295205,1.710334179625521
linear_to_kplane,spiked_gaussian,exponential,moderate,0.5,0.0,4,2.761922689444186,0.9614444914969754,139.6526969574701,1.302231607121616
linear_to_kplane,spiked_gaussian,exponential,moderate,0.5,0.0,6,2.5917849229713585,0.9677255108744404,86.99821007312286,1.0747050298929903
linear_to_kplane,spiked_gaussian,exponential,moderate,0.5,0.0,8,2.5387316081723563,0.969779895468226,83.62348509865367,1.0053363860571936
linear_to_kplane,spiked_gaussian,exponential,moderate,0.5,0.0,10,2.5292468400334145,0.9701488779206856,86.6162395226592,0.9929708525230764
linear_to_kplane,spiked_gaussian,exponential,moderate,0.5,0.0,12,2.5282446746920075,0.9701867915560192,87.16457747776774,0.9916466913093528
linear_to_kplane,spiked_gaussian,exponential,moderate,0.5,0.0,14,2.528183665299105,0.9701887555446564,87.13672755265506,0.9915603791633694
linear_to_kplane,spiked_gaussian,exponential,moderate,0.5,0.0,16,2.528182189272477,0.9701887209094232,87.11863874046333,0.9915569302645546
linear_to_kplane,spiked_gaussian,exponential,moderate,0.5,0.0,18,2.528182316688708,0.9701887008034152,87.11417852715691,0.991556845441608
linear_to_kplane,spiked_gaussian,exponential,moderate,0.5,0.0,20,2.528182340102508,0.9701886979721098,87.11356296617714,0.9915568441545534
linear_to_kplane,spiked_gaussian,exponential,moderate,0.5,0.0,22,2.528182342506021,0.970188697688714,87.08813829635062,0.9915568441424878
linear_to_kplane,spiked_gaussian,exponential,moderate,0.5,0.0,24,2.5281823426926886,0.9701886976667566,87.11350147996339,0.9915568441424178
linear_to_kplane,spiked_gaussian,exponential,moderate,0.5,0.0,26,2.528182342704014,0.9701886976654248,87.11350121206759,0.9915568441424176
linear_to_kplane,spiked_gaussian,exponential,moderate,0.5,0.0,28,2.5281823427045538,0.9701886976653612,87.1135011993189,0.9915568441424176
linear_to_kplane,spiked_gaussian,exponential,moderate,0.5,0.0,30,2.5281823427045738,0.9701886976653588,87.1135011988426,0.9915568441424176
linear_to_kplane,spiked_gaussian,exponential,moderate,0.5,0.0,32,2.5281823427045724,0.970188697665359,87.10670941668594,0.9915568441424176
linear_to_kplane,spiked_gaussian,exponential,moderate,0.5,0.0,34,2.5281823427045733,0.9701886976653588,87.10670941668563,0.9915568441424176
linear_to_kplane,spiked_gaussian,exponential,moderate,0.5,0.0,36,2.5281823427045724,0.970188697665359,87.08813415404411,0.9915568441424176
linear_to_kplane,spiked_gaussian,exponential,moderate,0.5,0.0,38,2.5281823427045724,0.970188697665359,87.11350119882829,0.9915568441424176
linear_to_kplane,spiked_gaussian,exponential,moderate,0.5,0.0,40,2.5281823427045724,0.970188697665359,87.10670941668562,0.9915568441424176
